Problem,Win Length,Optimisation Criterion,Opt Routes,Avg Routes,Extra Routes,Times,Dist,Idle,Dels/route,Len Route,Time Route,% Idle
A-n44-k7,3,TIME,7,15.7,1.242857143,4068.5,3853.299434,458.9,2.738853503,89.61161474,94.61627907,0.112793413
A-n44-k7,3,DIST,7,13.6,0.942857143,6600.1,3438.48409,3309.4,3.161764706,79.96474628,153.4906977,0.501416645
A-n44-k7,3,IDLE,7,43,5.142857143,6423,6253.218087,0,1,145.4236764,149.372093,0
A-n45-k6,3,ROUTES,6,13.8,1.3,7232.1,5343.117317,2694.9,3.188405797,121.4344845,164.3659091,0.372630356
A-n45-k6,3,TIME,6,17.5,1.916666667,4325.2,4327.220909,751.1,2.514285714,98.34592975,98.3,0.17365671
A-n45-k6,3,DIST,6,16.6,1.766666667,6551.5,3676.494409,3086.2,2.65060241,83.55669112,148.8977273,0.471067694
A-n45-k6,3,IDLE,6,44,6.333333333,6600,6426.665157,0,1,146.0605717,150,0
A-n45-k7,3,ROUTES,7,13.3,0.9,7389.7,5137.485769,2762.6,3.308270677,116.7610402,167.9477273,0.373844676
A-n45-k7,3,TIME,7,18.6,1.657142857,4773.1,4647.258801,375.7,2.365591398,105.6195182,108.4795455,0.078711948
A-n45-k7,3,DIST,7,14.1,1.014285714,6495.1,4120.056023,2620.5,3.120567376,93.63763689,147.6159091,0.403457991
A-n45-k7,3,IDLE,7,44,5.285714286,7842,7671.427863,0,1,174.3506332,178.2272727,0
A-n46-k7,3,ROUTES,7,13.6,0.942857143,6804.6,4752.901536,2547.2,3.308823529,105.6200341,151.2133333,0.374335009
A-n46-k7,3,TIME,7,16.4,1.342857143,4199.8,3836.62867,601.9,2.743902439,85.25841489,93.32888889,0.143316348
A-n46-k7,3,DIST,7,14.9,1.128571429,6056.6,3276.757011,2939.7,3.020134228,72.81682246,134.5911111,0.48537133
A-n46-k7,3,IDLE,7,45,5.428571429,6241,6059.924364,0,1,134.6649859,138.6888889,0
A-n48-k7,3,ROUTES,7,14.4,1.057142857,7824.9,5686.056831,2704.8,3.263888889,120.9799326,166.487234,0.345665759
A-n48-k7,3,TIME,7,16.3,1.328571429,5184.4,4677.930807,819.1,2.883435583,99.5304427,110.306383,0.15799321
A-n48-k7,3,DIST,7,15.3,1.185714286,7402,4334.09839,3306.3,3.071895425,92.21485937,157.4893617,0.446676574
A-n48-k7,3,IDLE,7,47,5.714285714,8349,8155.398648,0,1,173.5191202,177.6382979,0
A-n53-k7,3,ROUTES,7,16.6,1.371428571,8335,5915.42067,3024.5,3.13253012,113.7580898,160.2884615,0.362867427
A-n53-k7,3,TIME,7,21.1,2.014285714,5211.8,4912.469289,711.6,2.464454976,94.47056325,100.2269231,0.136536321
A-n53-k7,3,DIST,7,16.6,1.371428571,7571.3,4292.073898,3527.5,3.13253012,82.53988265,145.6019231,0.465904138
A-n53-k7,3,IDLE,7,52,6.428571429,7740,7539.76801,0,1,144.9955387,148.8461538,0
A-n54-k7,3,ROUTES,7,16.9,1.414285714,8780.8,6293.571526,3173.4,3.136094675,118.7466326,165.6754717,0.36140215
A-n54-k7,3,TIME,7,22.8,2.257142857,5923.3,5533.052638,705.1,2.324561404,104.3972196,111.7603774,0.119038374
A-n54-k7,3,DIST,7,17.2,1.457142857,8129.9,4869.397064,3607.3,3.081395349,91.8754163,153.3943396,0.443707795
A-n54-k7,3,IDLE,7,53,6.571428571,8869,8662.381873,0,1,163.4411674,167.3396226,0
A-n55-k9,3,ROUTES,9,17.4,0.933333333,8068.3,5543.626292,3127.9,3.103448276,102.6597462,149.412963,0.387677702
A-n55-k9,3,TIME,9,26.6,1.955555556,5101.6,4924.944598,429.9,2.030075188,91.20267775,94.47407407,0.084267681
A-n55-k9,3,DIST,9,18.2,1.022222222,7764.2,3882.23241,4077.8,2.967032967,71.89319278,143.7814815,0.52520543
A-n55-k9,3,IDLE,9,54,5,6786,6566.599187,0,1,121.6036886,125.6666667,0
A-n60-k9,3,ROUTES,9,19.6,1.177777778,9773.6,6962.264727,3741.8,3.010204082,118.0044869,165.6542373,0.382847671
A-n60-k9,3,TIME,9,22.6,1.511111111,6772.1,6345.447518,1230.3,2.610619469,107.5499579,114.7813559,0.18167186
A-n60-k9,3,DIST,9,20.1,1.233333333,8684.4,5455.988611,3629,2.935323383,92.47438323,147.1932203,0.417875731
A-n60-k9,3,IDLE,9,59,5.555555556,9723,9494.652595,0,1,160.9263152,164.7966102,0
A-n61-k9,3,ROUTES,9,19.1,1.122222222,8988.3,5800.249338,3827.2,3.141361257,96.6708223,149.805,0.425797982
A-n61-k9,3,TIME,9,35.4,2.933333333,5523,5294.788607,495.4,1.694915254,88.24647679,92.05,0.089697628
A-n61-k9,3,DIST,9,21,1.333333333,8845.4,4193.343523,4880.7,2.857142857,69.88905872,147.4233333,0.551778325
A-n61-k9,3,IDLE,9,60,5.666666667,6942,6706.311698,0,1,111.7718616,115.7,0
A-n62-k8,3,ROUTES,8,19.6,1.45,10178.8,7785.535371,3259.6,3.112244898,127.6317274,166.8655738,0.320234212
A-n62-k8,3,TIME,8,23,1.875,7220.2,6751.517504,1463.8,2.652173913,110.6806148,118.3639344,0.202736766
A-n62-k8,3,DIST,8,20.2,1.525,9837.3,6036.17009,4227.1,3.01980198,98.95360803,161.2672131,0.429701239
A-n62-k8,3,IDLE,8,61,6.625,10901,10659.26812,0,1,174.7421003,178.704918,0
A-n63-k9,3,ROUTES,9,20.2,1.244444444,11024.1,8475.58847,3492.2,3.069306931,136.7030398,177.8080645,0.316778694
A-n63-k9,3,TIME,9,19.9,1.211111111,8315,7453.594555,1634.6,3.115577889,120.219267,134.1129032,0.196584486
A-n63-k9,3,DIST,9,21.5,1.388888889,10914.6,7488.354254,3997.5,2.88372093,120.7799073,176.0419355,0.366252542
A-n63-k9,3,IDLE,9,62,5.888888889,13322,13082.90734,0,1,211.0146345,214.8709677,0
A-n63-k10,3,ROUTES,10,20.6,1.06,9521.6,6749.387763,3420.4,3.009708738,108.8610929,153.5741935,0.35922534
A-n63-k10,3,TIME,10,27.5,1.75,6358.8,6024.793567,817.4,2.254545455,97.17408979,102.5612903,0.128546267
A-n63-k10,3,DIST,10,22,1.2,9409,5220.992816,4466.2,2.818181818,84.20956154,151.7580645,0.474673185
A-n63-k10,3,IDLE,10,62,5.2,8888,8641.685203,0,1,139.3820194,143.3548387,0
A-n64-k9,3,ROUTES,9,20,1.222222222,10595.2,7464.252095,3830.1,3.15,118.480192,168.1777778,0.361493884
A-n64-k9,3,TIME,9,22.4,1.488888889,7509.3,6683.173727,1310.9,2.8125,106.0821227,119.1952381,0.1745702
A-n64-k9,3,DIST,9,20.4,1.266666667,10201.2,6530.15387,4150.5,3.088235294,103.653236,161.9238095,0.406863898
A-n64-k9,3,IDLE,9,63,6,11689,11448.13067,0,1,181.7163598,185.5396825,0
A-n65-k9,3,ROUTES,9,21.2,1.355555556,10356.5,7122.720797,4158,3.018867925,111.2925124,161.8203125,0.401486989
A-n65-k9,3,TIME,9,28.3,2.144444444,6553.9,6402.460043,592.9,2.261484099,100.0384382,102.4046875,0.090465219
A-n65-k9,3,DIST,9,22.3,1.477777778,9743,5318.876956,4723,2.869955157,83.10745244,152.234375,0.484758288
A-n65-k9,3,IDLE,9,64,6.111111111,8836,8584.405465,0,1,134.1313354,138.0625,0
A-n69-k9,3,ROUTES,9,22.3,1.477777778,10334.4,7246.709244,3926.9,3.049327354,106.5692536,151.9764706,0.379983357
A-n69-k9,3,TIME,9,35.2,2.911111111,6647.3,6626.417035,825,1.931818182,97.44730934,97.75441176,0.124110541
A-n69-k9,3,DIST,9,23.9,1.655555556,9783.8,5425.470992,4747.6,2.845188285,79.78633811,143.8794118,0.485251129
A-n69-k9,3,IDLE,9,68,6.555555556,8538,8270.664106,0,1,121.6274133,125.5588235,0
A-n80-k10,3,ROUTES,10,26.4,1.64,14364.7,10729.45194,4531.9,2.992424242,135.8158474,181.8316456,0.315488663
A-n80-k10,3,TIME,10,25.5,1.55,11025.7,9716.611237,2075.2,3.098039216,122.9950789,139.5658228,0.188214807
A-n80-k10,3,DIST,10,28.3,1.83,14214,10023.72132,4872.7,2.791519435,126.8825483,179.9240506,0.342809906
A-n80-k10,3,IDLE,10,79,6.9,17037,16730.71287,0,1,211.7811756,215.6582278,0
B-n31-k5,3,ROUTES,5,7.9,0.58,4490.8,2704.955356,1973.5,3.797468354,90.16517853,149.6933333,0.439453995
B-n31-k5,3,TIME,5,7.7,0.54,2618.8,2260.982084,472.1,3.896103896,75.36606948,87.29333333,0.180273408
B-n31-k5,3,DIST,5,8.1,0.62,4011.9,2061.417271,1975.1,3.703703704,68.71390902,133.73,0.492310377
B-n31-k5,3,IDLE,5,30,5,5400,5283.500043,0,1,176.1166681,180,0
B-n34-k5,3,ROUTES,5,9.5,0.9,5191.7,3482.794232,2009.1,3.473684211,105.5392191,157.3242424,0.386983069
B-n34-k5,3,TIME,5,10.6,1.12,3260.3,3242.615241,926.4,3.113207547,98.2610679,98.7969697,0.284145631
B-n34-k5,3,DIST,5,10.6,1.12,5076.6,2725.440266,2428.1,3.113207547,82.58909896,153.8363636,0.478292558
B-n34-k5,3,IDLE,5,33,5.6,6177,6055.265952,0,1,183.4929076,187.1818182,0
B-n35-k5,3,ROUTES,5,9.9,0.98,5837,4614.22924,1963.5,3.434343434,135.7126247,171.6764706,0.336388556
B-n35-k5,3,TIME,5,11.5,1.3,4145.4,4076.962148,1177.3,2.956521739,119.9106514,121.9235294,0.284001544
B-n35-k5,3,DIST,5,9.9,0.98,5346,3189.920755,2406.1,3.434343434,93.82119868,157.2352941,0.450074822
B-n35-k5,3,IDLE,5,34,5.8,7806,7667.776261,0,1,225.5228312,229.5882353,0
B-n38-k6,3,ROUTES,6,10.6,0.766666667,5840.6,3970.835892,2330.1,3.490566038,107.319889,157.8540541,0.398948738
B-n38-k6,3,TIME,6,10,0.666666667,3239.3,2870.540356,576.3,3.7,77.58217179,87.54864865,0.177908807
B-n38-k6,3,DIST,6,10.4,0.733333333,4660.9,2652.850714,2145.2,3.557692308,71.69866795,125.9702703,0.460254457
B-n38-k6,3,IDLE,6,37,5.166666667,6113,5970.761261,0,1,161.371926,165.2162162,0
B-n39-k5,3,ROUTES,5,11.1,1.22,5716.4,3848.162842,2560.6,3.423423423,101.2674432,150.4315789,0.447939262
B-n39-k5,3,TIME,5,16.8,2.36,3103.3,3054.574996,480.3,2.261904762,80.38355253,81.66578947,0.154770728
B-n39-k5,3,DIST,5,11.5,1.3,5170.2,2376.313819,2851.8,3.304347826,62.53457419,136.0578947,0.551584078
B-n39-k5,3,IDLE,5,38,6.6,5500,5348.803022,0,1,140.7579743,144.7368421,0
B-n41-k6,3,ROUTES,6,11.9,0.983333333,6153,4365.319451,2679.1,3.361344538,109.1329863,153.825,0.435413619
B-n41-k6,3,TIME,6,18.4,2.066666667,3716.9,3726.835479,731.7,2.173913043,93.17088696,92.9225,0.196857596
B-n41-k6,3,DIST,6,13.8,1.3,5964.3,2902.321811,3120.4,2.898550725,72.55804527,149.1075,0.523179585
B-n41-k6,3,IDLE,6,40,5.666666667,6278,6124.614931,0,1,153.1153733,156.95,0
B-n43-k6,3,ROUTES,6,12.3,1.05,6370.4,3782.534621,2940,3.414634146,90.06034812,151.6761905,0.461509481
B-n43-k6,3,TIME,6,18.5,2.083333333,3741.4,3505.430653,395.1,2.27027027,83.46263461,89.08095238,0.105602181
B-n43-k6,3,DIST,6,14.5,1.416666667,6093,2788.024957,3396.3,2.896551724,66.38154659,145.0714286,0.557410143
B-n43-k6,3,IDLE,6,42,6,5764,5599.974347,0,1,133.3327225,137.2380952,0
B-n44-k7,3,ROUTES,7,13.1,0.871428571,6954.6,4966.982568,2536.2,3.282442748,115.5112225,161.7348837,0.364679493
B-n44-k7,3,TIME,7,14.2,1.028571429,4033.3,3587.710628,808.3,3.028169014,83.43513088,93.79767442,0.200406615
B-n44-k7,3,DIST,7,14.7,1.1,6149.6,3168.330473,3070.2,2.925170068,73.68210403,143.0139535,0.499251984
B-n44-k7,3,IDLE,7,43,5.142857143,6829,6655.361454,0,1,154.7758478,158.8139535,0
B-n45-k5,3,ROUTES,5,13.5,1.7,6794.4,4714.874728,2891.5,3.259259259,107.1562438,154.4181818,0.425571059
B-n45-k5,3,TIME,5,16.5,2.3,3728.1,3591.250746,908.7,2.666666667,81.61933513,84.72954545,0.243743462
B-n45-k5,3,DIST,5,13.7,1.74,5843.8,2876.876568,3054.4,3.211678832,65.38355836,132.8136364,0.522673603
B-n45-k5,3,IDLE,5,44,7.8,5744,5568.807863,0,1,126.5638151,130.5454545,0
B-n45-k6,3,ROUTES,6,12,1,6232.7,3446.297561,3114.1,3.666666667,78.32494457,141.6522727,0.499639001
B-n45-k6,3,TIME,6,16.3,1.716666667,3515.5,3188.863321,456.2,2.699386503,72.47416639,79.89772727,0.12976817
B-n45-k6,3,DIST,6,12.5,1.083333333,5470.8,2574.024124,2976.4,3.52,58.50054827,124.3363636,0.544052058
B-n45-k6,3,IDLE,6,44,6.333333333,5450,5273.407714,0,1,119.8501753,123.8636364,0
B-n50-k7,3,ROUTES,7,15.2,1.171428571,7243.6,5061.098914,2771.3,3.223684211,103.2877329,147.8285714,0.382586007
B-n50-k7,3,TIME,7,17.9,1.557142857,4275.1,3926.767688,606.2,2.737430168,80.13811608,87.24693878,0.141797853
B-n50-k7,3,DIST,7,16.7,1.385714286,7020,3149.794437,3964.5,2.934131737,64.28151912,143.2653061,0.56474359
B-n50-k7,3,IDLE,7,49,6,5995,5806.911425,0,1,118.5083964,122.3469388,0
B-n50-k8,3,ROUTES,8,15.4,0.925,8380.4,5525.872631,3294.7,3.181818182,112.7729108,171.0285714,0.393143525
B-n50-k8,3,TIME,8,16.6,1.075,5418.8,5060.595817,1004.1,2.951807229,103.2774656,110.5877551,0.185299328
B-n50-k8,3,DIST,8,16.3,1.0375,7902.8,4719.779082,3406.7,3.006134969,96.32202209,161.2816327,0.431075062
B-n50-k8,3,IDLE,8,49,5.125,8783,8597.32173,0,1,175.4555455,179.244898,0
B-n51-k7,3,ROUTES,7,16.2,1.314285714,8279.9,6222.826392,2870.8,3.086419753,124.4565278,165.598,0.346719163
B-n51-k7,3,TIME,7,18.7,1.671428571,5514.2,5199.874539,1510.7,2.673796791,103.9974908,110.284,0.273965398
B-n51-k7,3,DIST,7,16.5,1.357142857,7946.7,4160.778824,3930.8,3.03030303,83.21557647,158.934,0.494645576
B-n51-k7,3,IDLE,7,50,6.142857143,8358,8164.491966,0,1,163.2898393,167.16,0
B-n52-k7,3,ROUTES,7,16.3,1.328571429,7855.7,5255.104958,3116.3,3.128834356,103.0412737,154.0333333,0.396692847
B-n52-k7,3,TIME,7,22.2,2.171428571,4568.1,4214.626752,669.6,2.297297297,82.63974023,89.57058824,0.14658173
B-n52-k7,3,DIST,7,17,1.428571429,6946.3,3365.137398,3679.3,3,65.98308624,136.2019608,0.52967767
B-n52-k7,3,IDLE,7,51,6.285714286,7049,6852.288678,0,1,134.3586015,138.2156863,0
B-n56-k7,3,ROUTES,7,17.4,1.485714286,8348.9,5447.385,3533.7,3.16091954,99.04336364,151.7981818,0.423253363
B-n56-k7,3,TIME,7,31.1,3.442857143,4777.6,4404.732355,754.4,1.768488746,80.08604282,86.86545455,0.15790355
B-n56-k7,3,DIST,7,19.2,1.742857143,7684.7,3386.49996,4391.7,2.864583333,61.57272654,139.7218182,0.5714862
B-n56-k7,3,IDLE,7,55,6.857142857,6849,6639.653304,0,1,120.7209692,124.5272727,0
B-n57-k7,3,ROUTES,7,18.4,1.628571429,9766.9,7391.947569,3089.8,3.043478261,131.9990637,174.4089286,0.316354217
B-n57-k7,3,TIME,7,16.7,1.385714286,6504.7,5979.624252,1893.3,3.353293413,106.7790045,116.1553571,0.29106646
B-n57-k7,3,DIST,7,20,1.857142857,9029.9,5379.49798,3877.8,2.8,96.06246392,161.2482143,0.429439972
B-n57-k7,3,IDLE,7,56,7,10782,10563.28224,0,1,188.63004,192.5357143,0
B-n57-k9,3,ROUTES,9,17.9,0.988888889,10391.6,7305.632801,3593.6,3.12849162,130.4577286,185.5642857,0.345817776
B-n57-k9,3,TIME,9,17,0.888888889,8025.5,6827.977356,1966.1,3.294117647,121.9281671,143.3125,0.244981621
B-n57-k9,3,DIST,9,18.9,1.1,10390.7,6912.739425,3830.4,2.962962963,123.4417754,185.5482143,0.368637339
B-n57-k9,3,IDLE,9,56,5.222222222,13424,13204.18848,0,1,235.78908,239.7142857,0
B-n63-k10,3,ROUTES,10,21.3,1.13,11101.9,8647.261529,3336,2.910798122,139.4719601,179.0629032,0.300489105
B-n63-k10,3,TIME,10,24.4,1.44,8155.8,7395.690394,1707.6,2.540983607,119.2853289,131.5451613,0.209372471
B-n63-k10,3,DIST,10,22.6,1.26,10786.5,6993.448588,4276.3,2.743362832,112.7975579,173.9758065,0.396449265
B-n63-k10,3,IDLE,10,62,5.2,12748,12508.84719,0,1,201.7555998,205.6129032,0
B-n64-k9,3,ROUTES,9,20.3,1.255555556,8978.5,5732.613321,3882,3.103448276,90.99386223,142.515873,0.432366208
B-n64-k9,3,TIME,9,32.9,2.655555556,5399.5,5001.99988,529.3,1.914893617,79.3968235,85.70634921,0.098027595
B-n64-k9,3,DIST,9,21,1.333333333,8606.4,3814.46867,4940.1,3,60.54712174,136.6095238,0.574003067
B-n64-k9,3,IDLE,9,63,6,7057,6805.39191,0,1,108.0220938,112.015873,0
B-n66-k9,3,ROUTES,9,20.8,1.311111111,10798.4,7524.536642,4122.4,3.125,115.7621022,166.1292308,0.381760261
B-n66-k9,3,TIME,9,21.8,1.422222222,7337.7,6649.602875,1329.3,2.981651376,102.3015827,112.8876923,0.181160309
B-n66-k9,3,DIST,9,22,1.444444444,10254,6511.569348,4175.4,2.954545455,100.17799,157.7538462,0.407197191
B-n66-k9,3,IDLE,9,65,6.222222222,11469,11212.05729,0,1,172.4931891,176.4461538,0
B-n67-k10,3,ROUTES,10,20.8,1.08,9577.7,6352.074262,4004.2,3.173076923,96.24354943,145.1166667,0.418075321
B-n67-k10,3,TIME,10,31.9,2.19,5979.4,5774.054203,764.8,2.068965517,87.48566974,90.5969697,0.12790581
B-n67-k10,3,DIST,10,22.6,1.26,9113.1,4371.894403,4879.7,2.920353982,66.24082428,138.0772727,0.535459942
B-n67-k10,3,IDLE,10,66,5.6,8126,7857.001521,0,1,119.0454776,123.1212121,0
B-n68-k9,3,ROUTES,9,21.6,1.4,10853.6,7872.905521,3729.8,3.101851852,117.5060525,161.9940299,0.343646348
B-n68-k9,3,TIME,9,20.9,1.322222222,7882.2,6870.657499,1775.1,3.205741627,102.5471269,117.6447761,0.225203623
B-n68-k9,3,DIST,9,23.4,1.6,10658.1,6866.265696,4255.8,2.863247863,102.4815775,159.0761194,0.399301939
B-n68-k9,3,IDLE,9,67,6.444444444,12059,11788.21686,0,1,175.9435353,179.9850746,0
B-n78-k10,3,ROUTES,10,25.7,1.57,12488,8348.323306,4971.4,2.996108949,108.4197832,162.1818182,0.39809417
B-n78-k10,3,TIME,10,34.2,2.42,8202.8,7215.507374,1551.9,2.251461988,93.70788798,106.5298701,0.189191496
B-n78-k10,3,DIST,10,27.5,1.75,11856.3,6377.260516,5821,2.8,82.82156514,153.9779221,0.490962611
B-n78-k10,3,IDLE,10,77,6.7,10995,10693.13647,0,1,138.8719022,142.7922078,0
P-n16-k8,3,ROUTES,8,8,0,2156.9,872.3354676,1291.5,1.875,58.15569784,143.7933333,0.598776021
P-n16-k8,3,TIME,8,8.3,0.0375,818.3,802.9426972,0,1.807228916,53.52951315,54.55333333,0
P-n16-k8,3,DIST,8,8,0,1930.3,697.0193003,1182.2,1.875,46.46795335,128.6866667,0.612443662
P-n16-k8,3,IDLE,8,13.8,0.725,1153,1103.674432,0,1.086956522,73.5782955,76.86666667,0
P-n19-k2,3,ROUTES,2,3.3,0.65,1850.7,909.4472196,1012.2,5.454545455,50.52484553,102.8166667,0.546928189
P-n19-k2,3,TIME,2,5,1.5,827.4,853.6897366,13.7,3.6,47.42720759,45.96666667,0.016557892
P-n19-k2,3,DIST,2,4.8,1.4,2179.6,677.69746,1492.6,3.75,37.64985889,121.0888889,0.684804551
P-n19-k2,3,IDLE,2,18,8,1512,1439.827745,0,1,79.99043028,84,0
P-n20-k2,3,ROUTES,2,3.5,0.75,2025.4,939.9964696,1162.9,5.428571429,49.4734984,106.6,0.574158191
P-n20-k2,3,TIME,2,4.7,1.35,849.7,851.6880586,37,4.042553191,44.8256873,44.72105263,0.043544781
P-n20-k2,3,DIST,2,4.8,1.4,2301.7,709.6209085,1589.7,3.958333333,37.34846887,121.1421053,0.690663423
P-n20-k2,3,IDLE,2,18.8,8.4,1597,1522.809547,0,1.010638298,80.14787087,84.05263158,0
P-n21-k2,3,ROUTES,2,3.8,0.9,1891.5,909.5278483,1043.9,5.263157895,45.47639241,94.575,0.551890034
P-n21-k2,3,TIME,2,6,2,841.8,839.085243,25.4,3.333333333,41.95426215,42.09,0.030173438
P-n21-k2,3,DIST,2,4.1,1.05,1825.3,677.4714143,1156.6,4.87804878,33.87357071,91.265,0.633649263
P-n21-k2,3,IDLE,2,20,9,1642,1562.5543,0,1,78.12771498,82.1,0
P-n22-k2,3,ROUTES,2,3.9,0.95,2111.6,987.9346954,1198.5,5.384615385,47.04450931,100.552381,0.567579087
P-n22-k2,3,TIME,2,6.8,2.4,927.8,924.3518942,25.8,3.088235294,44.01675687,44.18095238,0.027807717
P-n22-k2,3,DIST,2,4.9,1.45,2251.8,712.1867596,1529.2,4.285714286,33.91365522,107.2285714,0.679101164
P-n22-k2,3,IDLE,2,21,9.5,1725,1641.071814,0,1,78.14627684,82.14285714,0
P-n22-k8,3,ROUTES,8,9.1,0.1375,2931.4,1463.043359,1545.7,2.307692308,69.66873136,139.5904762,0.527290714
P-n22-k8,3,TIME,8,11.1,0.3875,1205.6,1180.511276,8.9,1.891891892,56.21482266,57.40952381,0.007382216
P-n22-k8,3,DIST,8,10.1,0.2625,2792.9,1027.562487,1717.7,2.079207921,48.93154698,132.9952381,0.61502381
P-n22-k8,3,IDLE,8,20.7,1.5875,1827.8,1746.477746,0,1.014492754,83.16560693,87.03809524,0
P-n23-k8,3,ROUTES,8,9.4,0.175,3247.8,1244.885916,2031.7,2.340425532,56.58572347,147.6272727,0.625561919
P-n23-k8,3,TIME,8,11.9,0.4875,1100.8,1066.663443,0.2,1.848739496,48.48470195,50.03636364,1.82E-04
P-n23-k8,3,DIST,8,10.4,0.3,2728.9,954.4313802,1729.5,2.115384615,43.38324455,124.0409091,0.633771849
P-n23-k8,3,IDLE,8,22,1.75,1736,1647.780018,0,1,74.89909171,78.90909091,0
P-n40-k5,3,ROUTES,5,10.6,1.12,4835.7,2409.1634,2662.9,3.679245283,61.77342051,123.9923077,0.550675187
P-n40-k5,3,TIME,5,19.5,2.9,2254.3,2184.454397,120.4,2,56.01165121,57.8025641,0.053409041
P-n40-k5,3,DIST,5,12.6,1.52,5114.1,1695.558993,3464.1,3.095238095,43.47587161,131.1307692,0.677362586
P-n40-k5,3,IDLE,5,39,6.8,2949,2792.723661,0,1,71.608299,75.61538462,0
P-n45-k5,3,ROUTES,5,11.7,1.34,5469.3,2875.26687,2895.8,3.760683761,65.34697431,124.3022727,0.529464465
P-n45-k5,3,TIME,5,24.6,3.92,2797.9,2720.067019,125.4,1.788617886,61.81970498,63.58863636,0.044819329
P-n45-k5,3,DIST,5,13.1,1.62,5615.9,1987.071347,3699.4,3.358778626,45.16071243,127.6340909,0.658736801
P-n45-k5,3,IDLE,5,44,7.8,3458,3283.696951,0,1,74.62947617,78.59090909,0
P-n50-k7,3,ROUTES,7,13.4,0.914285714,6200.5,2993.330077,3494.7,3.656716418,61.08836893,126.5408163,0.563615837
P-n50-k7,3,TIME,7,29.7,3.242857143,2997.4,2907.844427,103.7,1.64983165,59.34376381,61.17142857,0.03459665
P-n50-k7,3,DIST,7,16.7,1.385714286,6526,2082.744551,4461,2.934131737,42.50499084,133.1836735,0.683573399
P-n50-k7,3,IDLE,7,49,6,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n50-k8,3,ROUTES,8,14.6,0.825,6362.6,3150.07301,3530,3.356164384,64.28720428,129.8489796,0.55480464
P-n50-k8,3,TIME,8,29.3,2.6625,3040.5,2949.869188,149,1.672354949,60.20141201,62.05102041,0.049005098
P-n50-k8,3,DIST,8,16.5,1.0625,6381.9,2057.670206,4348.3,2.96969697,41.99326951,130.2428571,0.681348815
P-n50-k8,3,IDLE,8,49,5.125,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n50-k10,3,ROUTES,10,15.4,0.54,6499,2998.459154,3756.9,3.181818182,61.19304397,132.6326531,0.57807355
P-n50-k10,3,TIME,10,31,2.1,3043.6,2931.239399,128.2,1.580645161,59.82121223,62.11428571,0.042121172
P-n50-k10,3,DIST,10,17.1,0.71,6499.4,2113.351683,4401.1,2.865497076,43.12962619,132.6408163,0.677154814
P-n50-k10,3,IDLE,10,49,3.9,3543,3348.830747,0,1,68.34348463,72.30612245,0
P-n51-k10,3,ROUTES,10,15.6,0.56,6595.9,3290.948969,3635.3,3.205128205,65.81897938,131.918,0.551145409
P-n51-k10,3,TIME,10,32.1,2.21,3270,3150.262114,125.8,1.557632399,63.00524228,65.4,0.038470948
P-n51-k10,3,DIST,10,18.3,0.83,6550.6,2314.305236,4288,2.732240437,46.28610473,131.012,0.654596526
P-n51-k10,3,IDLE,10,50,4,3802,3603.521459,0,1,72.07042918,76.04,0
P-n55-k7,3,ROUTES,7,15.2,1.171428571,6901.7,3308.298501,3912.9,3.552631579,61.26478706,127.8092593,0.566947274
P-n55-k7,3,TIME,7,35.2,4.028571429,3472,3286.63701,192,1.534090909,60.86364833,64.2962963,0.055299539
P-n55-k7,3,DIST,7,18.1,1.585714286,7505.8,2304.32175,5223.6,2.983425414,42.672625,138.9962963,0.695941805
P-n55-k7,3,IDLE,7,54,6.714285714,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k8,3,ROUTES,8,15.1,0.8875,6519.6,3197.022345,3624.3,3.57615894,59.2041175,120.7333333,0.555908338
P-n55-k8,3,TIME,8,36.8,3.6,3452.7,3306.521053,136.9,1.467391304,61.23187135,63.93888889,0.039650129
P-n55-k8,3,DIST,8,18.1,1.2625,7254,2365.60486,4938.1,2.983425414,43.80749742,134.3333333,0.68074166
P-n55-k8,3,IDLE,8,54,5.75,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k10,3,ROUTES,10,16.3,0.63,7335.4,3374.811218,4272.4,3.312883436,62.49650403,135.8407407,0.582435859
P-n55-k10,3,TIME,10,34.1,2.41,3343.7,3189.073095,165.9,1.583577713,59.05690916,61.92037037,0.049615695
P-n55-k10,3,DIST,10,19.1,0.91,7676.6,2383.186891,5323.2,2.827225131,44.13309058,142.1592593,0.693431988
P-n55-k10,3,IDLE,10,54,4.4,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n55-k15,3,ROUTES,15,20.9,0.393333333,7081.6,3311.126056,3991.4,2.583732057,61.31714919,131.1407407,0.563629688
P-n55-k15,3,TIME,15,35.1,1.34,3342.6,3240.895841,111.9,1.538461538,60.01658965,61.9,0.033476934
P-n55-k15,3,DIST,15,24.1,0.606666667,7122,2423.810181,4667.1,2.2406639,44.88537371,131.8888889,0.655307498
P-n55-k15,3,IDLE,15,54,2.6,3876,3662.50841,0,1,67.82422982,71.77777778,0
P-n60-k10,3,ROUTES,10,17.5,0.75,7548.4,3790.808623,4117.1,3.371428571,64.25099361,127.9389831,0.545426845
P-n60-k10,3,TIME,10,40,3,3929.9,3767.069165,166.5,1.475,63.84862991,66.60847458,0.04236749
