prob,size,demand,avg bags,winlen,dist,time,costDel,getRoutes,getCost,dels/route,loadFactor
P-n50-k10.vrp,50,951,19,1,2305.15152,4075,4.244692669,18,4036.702728,2,52.83333333
P-n50-k10.vrp,50,951,19,1,2181.718666,4396,3.779664652,15,3594.461084,3,63.4
P-n50-k10.vrp,50,951,19,1,2736.750513,3226,5.32639307,25,5065.39981,2,38.04
P-n50-k10.vrp,50,951,19,1,2732.958772,3263,5.161257809,24,4908.356176,2,39.625
P-n50-k10.vrp,50,951,19,1,2675.728468,3132,6.333817277,31,6023.460231,1,30.67741935
P-n50-k10.vrp,50,951,19,1,2749.597144,3141,5.654997756,27,5377.902866,1,35.22222222
P-n50-k10.vrp,50,951,19,1,2621.029503,3134,5.810158204,28,5525.460452,1,33.96428571
P-n50-k10.vrp,50,951,19,1,2779.956209,3091,6.855367904,34,6519.454876,1,27.97058824
P-n50-k10.vrp,50,951,19,1,2381.696489,3346,5.307947938,25,5047.858489,2,38.04
P-n50-k10.vrp,50,951,19,1,2394.068023,3170,5.444906371,26,5178.105959,1,36.57692308
P-n50-k10.vrp,50,951,19,1,2822.000859,3017,5.465377603,26,5197.574101,1,36.57692308
P-n50-k10.vrp,50,951,19,1,2726.866881,3097,7.022548291,35,6678.443425,1,27.17142857
P-n50-k10.vrp,50,951,19,1,2415.992406,3394,5.149811894,24,4897.471112,2,39.625
P-n50-k10.vrp,50,951,19,1,2477.203963,3273,5.131895756,24,4880.432864,2,39.625
P-n50-k10.vrp,50,951,19,1,2772.039759,3113,6.859020664,34,6522.928652,1,27.97058824
P-n50-k10.vrp,50,951,19,1,2459.373911,3493,4.48616903,20,4266.346748,2,47.55
P-n50-k10.vrp,50,951,19,1,2576.746582,3454,4.492407308,20,4272.27935,2,47.55
P-n50-k10.vrp,50,951,19,1,2343.217018,4206,3.932025648,16,3739.356391,3,59.4375
P-n50-k10.vrp,50,951,19,1,2692.221321,3128,6.335005147,31,6024.589895,1,30.67741935
P-n50-k10.vrp,50,951,19,1,2440.82373,3856,3.697977262,15,3516.776376,3,63.4
P-n50-k10.vrp,50,951,19,1,2716.413341,3127,6.337771147,31,6027.220361,1,30.67741935
P-n50-k10.vrp,50,951,19,1,2361.121684,3794,4.192482899,18,3987.051237,2,52.83333333
P-n50-k10.vrp,50,951,19,1,2337.767447,3974,4.227464554,18,4020.318791,2,52.83333333
P-n50-k10.vrp,50,951,19,14,1864.391887,1830,2.683631809,12,2552.133851,4,79.25
P-n50-k10.vrp,50,951,19,14,2294.679932,2107,2.449923819,10,2329.877552,5,95.1
P-n50-k10.vrp,50,951,19,14,1976.431428,1850,2.5291719,11,2405.242477,4,86.45454545
P-n50-k10.vrp,50,951,19,14,2303.009224,2100,2.449476424,10,2329.452079,5,95.1
P-n51-k10.vrp,51,777,15,1,2292.729157,8033,6.845365909,21,5318.849311,2,46.25
P-n51-k10.vrp,51,777,15,1,2647.274232,3705,5.784724691,21,4494.731085,2,46.25
P-n51-k10.vrp,51,777,15,1,2610.800212,3820,6.019901705,22,4677.463625,2,44.14772727
P-n51-k10.vrp,51,777,15,1,2839.004655,3372,8.471767754,34,6582.563545,1,28.56617647
P-n51-k10.vrp,51,777,15,1,2556.670347,4117,5.243925908,18,4074.530431,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2580.914331,3799,6.432132531,24,4997.766977,2,40.46875
P-n51-k10.vrp,51,777,15,1,2585.921047,3759,6.633658639,25,5154.352762,2,38.85
P-n51-k10.vrp,51,777,15,1,2601.547705,3692,6.40769766,24,4978.781081,2,40.46875
P-n51-k10.vrp,51,777,15,1,2630.210385,3614,7.236209286,28,5622.534615,1,34.6875
P-n51-k10.vrp,51,777,15,1,2723.208767,4346,4.905811359,16,3811.815426,3,60.703125
P-n51-k10.vrp,51,777,15,1,2383.753086,4759,5.172070928,17,4018.699111,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2391.753687,4601,5.343674622,18,4152.035181,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2458.174604,4545,4.917125391,16,3820.606429,3,60.703125
P-n51-k10.vrp,51,777,15,1,2384.091177,4751,5.381130846,18,4181.138668,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2515.581768,4358,4.666567654,15,3625.923067,3,64.75
P-n51-k10.vrp,51,777,15,1,2299.112426,5169,5.475928126,18,4254.796154,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2481.700733,4465,4.900075915,16,3807.358986,3,60.703125
P-n51-k10.vrp,51,777,15,1,2494.818507,4406,4.675796352,15,3633.093765,3,64.75
P-n51-k10.vrp,51,777,15,1,2461.23508,4486,4.691331408,15,3645.164504,3,64.75
P-n51-k10.vrp,51,777,15,1,2354.113071,5060,5.667221659,19,4403.431229,2,51.11842105
P-n51-k10.vrp,51,777,15,1,2861.483152,4142,4.874122946,16,3787.193529,3,60.703125
P-n51-k10.vrp,51,777,15,1,2979.687064,3973,4.848421347,16,3767.223386,3,60.703125
P-n51-k10.vrp,51,777,15,1,3017.360706,3637,5.61188057,20,4360.431203,2,48.5625
P-n51-k10.vrp,51,777,15,1,2908.377248,3479,7.243346381,28,5628.080138,1,34.6875
P-n51-k10.vrp,51,777,15,1,2985.491179,4294,4.720852597,15,3668.102468,3,64.75
P-n51-k10.vrp,51,777,15,1,2630.131844,4022,5.019466442,17,3900.125426,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2615.985091,3993,5.22093984,18,4056.670256,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2662.189689,3868,5.195722257,18,4037.076194,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2748.747567,3761,4.97014603,17,3861.803465,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2755.396443,4247,4.885175526,16,3795.781384,3,60.703125
P-n51-k10.vrp,51,777,15,1,2668.735264,3937,5.003400291,17,3887.642026,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2714.087524,3919,5.005596191,17,3889.34824,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2748.528058,3762,5.60357501,20,4353.977783,2,48.5625
P-n51-k10.vrp,51,777,15,1,2798.585058,3703,6.018062357,22,4676.034452,2,44.14772727
P-n51-k10.vrp,51,777,15,1,2809.08877,3604,6.205229583,23,4821.463386,2,42.22826087
P-n51-k10.vrp,51,777,15,1,2863.773608,3499,6.608573375,25,5134.861512,2,38.85
P-n51-k10.vrp,51,777,15,1,2683.018697,3818,5.608125081,20,4357.513188,2,48.5625
P-n51-k10.vrp,51,777,15,1,2611.139192,3963,5.423556352,19,4214.103285,2,51.11842105
P-n51-k10.vrp,51,777,15,1,2610.325086,4079,5.242223983,18,4073.208035,2,53.95833333
P-n51-k10.vrp,51,777,15,1,2953.723514,3650,5.81671255,21,4519.585651,2,46.25
P-n51-k10.vrp,51,777,15,1,3021.403164,3408,7.031022098,27,5463.10417,1,35.97222222
P-n51-k10.vrp,51,777,15,1,3049.108098,3240,6.358746007,24,4940.745647,2,40.46875
P-n51-k10.vrp,51,777,15,1,3037.076726,3590,6.447024423,24,5009.337977,2,40.46875
P-n51-k10.vrp,51,777,15,1,2976.137194,3363,8.067964031,32,6268.808052,1,30.3515625
P-n51-k10.vrp,51,777,15,1,3046.300468,3401,7.032969311,27,5464.617155,1,35.97222222
P-n51-k10.vrp,51,777,15,1,2919.480601,3372,7.217476487,28,5607.97923,1,34.6875
P-n51-k10.vrp,51,777,15,1,2888.461335,3603,6.005855825,22,4666.549976,2,44.14772727
P-n51-k10.vrp,51,777,15,1,2567.5881,3998,5.637075686,20,4380.007808,2,48.5625
P-n51-k10.vrp,51,777,15,1,3036.332286,3328,7.645882725,30,5940.850878,1,32.375
P-n51-k10.vrp,51,777,15,1,2892.417665,3454,7.656644616,30,5949.212867,1,32.375
P-n51-k10.vrp,51,777,15,1,2925.134225,3347,8.478302065,34,6587.640704,1,28.56617647
P-n51-k10.vrp,51,777,15,1,2810.241114,3445,8.275158572,33,6429.79821,1,29.43181818
P-n51-k10.vrp,51,777,15,1,2834.439402,3368,8.681118932,35,6745.22941,1,27.75
P-n51-k10.vrp,51,777,15,1,2715.109428,3688,6.212699875,23,4827.267803,2,42.22826087
P-n51-k10.vrp,51,777,15,1,2562.845646,3881,5.817313952,21,4520.052941,2,46.25
P-n51-k10.vrp,51,777,15,1,2469.213425,3751,7.036162124,27,5467.097971,1,35.97222222
P-n51-k10.vrp,51,777,15,1,2530.746424,3743,7.25443672,28,5636.697332,1,34.6875
P-n51-k10.vrp,51,777,15,1,2596.800052,3714,7.467986623,29,5802.625606,1,33.49137931
P-n51-k10.vrp,51,777,15,1,2843.118443,3373,8.050508183,32,6255.244858,1,30.3515625
P-n51-k10.vrp,51,777,15,1,2443.777138,4147,5.023580341,17,3903.321925,3,57.13235294
P-n51-k10.vrp,51,777,15,1,2812.451948,3454,7.855671657,31,6103.856878,1,31.33064516
P-n51-k10.vrp,51,777,15,1,2532.956048,4126,5.453739842,19,4237.555858,2,51.11842105
P-n51-k10.vrp,51,777,15,1,2692.024385,3576,6.813599553,26,5294.166853,1,37.35576923
P-n51-k10.vrp,51,777,15,1,2671.28866,3578,6.599923775,25,5128.140773,2,38.85
P-n51-k10.vrp,51,777,15,1,2627.292225,3653,6.401535638,24,4973.99319,2,40.46875
P-n51-k10.vrp,51,777,15,1,2759.570575,3479,8.065212043,32,6266.669757,1,30.3515625
P-n51-k10.vrp,51,777,15,1,2798.570992,3476,8.492448914,34,6598.632806,1,28.56617647
P-n51-k10.vrp,51,777,15,1,2835.303362,3462,7.439035384,29,5780.130493,1,33.49137931
P-n51-k10.vrp,51,777,15,1,2675.481569,3484,7.209564149,28,5601.831344,1,34.6875
P-n51-k10.vrp,51,777,15,1,2647.785791,3568,7.015947153,27,5451.390938,1,35.97222222
P-n51-k10.vrp,51,777,15,1,2748.994407,3495,7.012396841,27,5448.632346,1,35.97222222
P-n51-k10.vrp,51,777,15,14,1985.065427,1928,3.327995695,12,2585.852655,4,80.9375
P-n51-k10.vrp,51,777,15,14,2119.162568,1980,3.150504531,11,2447.94202,4,88.29545455
P-n51-k10.vrp,51,777,15,14,2557.476007,2354,3.101704881,10,2410.024693,5,97.125
P-n55-k7.vrp,55,1042,18,1,2353.3518,8029,4.795721843,19,4997.142161,2,32.26006192
P-n55-k7.vrp,55,1042,18,1,2464.64472,4494,3.972325751,18,4139.163432,3,34.05228758
P-n55-k7.vrp,55,1042,18,1,2427.017143,4653,3.683839737,16,3838.561006,3,38.30882353
P-n55-k7.vrp,55,1042,18,1,2974.148196,3397,5.550264241,29,5783.375339,1,21.13590264
P-n55-k7.vrp,55,1042,18,1,2994.601329,3393,5.394403412,28,5620.968356,1,21.8907563
P-n55-k7.vrp,55,1042,18,1,3049.279538,3390,5.557356724,29,5790.765706,1,21.13590264
P-n55-k7.vrp,55,1042,18,1,2773.103524,3553,4.298515463,21,4479.053112,2,29.18767507
P-n55-k7.vrp,55,1042,18,1,2777.276331,3751,4.179598206,20,4355.141331,2,30.64705882
P-n55-k7.vrp,55,1042,18,1,2769.44666,3465,4.438603896,22,4625.025259,2,27.86096257
P-n55-k7.vrp,55,1042,18,1,2786.958611,3506,3.976270785,19,4143.274157,2,32.26006192
P-n55-k7.vrp,55,1042,18,1,2899.959725,3307,5.996828491,32,6248.695288,1,19.15441176
P-n55-k7.vrp,55,1042,18,1,2788.706333,3318,5.986447832,32,6237.878641,1,19.15441176
P-n55-k7.vrp,55,1042,18,1,2529.065077,3820,3.850192528,18,4011.900614,3,34.05228758
P-n55-k7.vrp,55,1042,18,1,2810.050538,3389,5.687692815,30,5926.575913,1,20.43137255
P-n55-k7.vrp,55,1042,18,1,2836.055219,3415,5.538213494,29,5770.818461,1,21.13590264
P-n55-k7.vrp,55,1042,18,1,2559.799566,3793,4.478019721,22,4666.096549,2,27.86096257
P-n55-k7.vrp,55,1042,18,1,2570.290485,3593,4.283420333,21,4463.323987,2,29.18767507
P-n55-k7.vrp,55,1042,18,1,2559.535515,3617,4.601598517,23,4794.865655,2,26.64961637
P-n55-k7.vrp,55,1042,18,1,2562.110433,3493,4.420697621,22,4606.366921,2,27.86096257
P-n55-k7.vrp,55,1042,18,1,2759.861051,3456,6.00969649,32,6262.103743,1,19.15441176
P-n55-k7.vrp,55,1042,18,1,3002.529276,3370,5.863047913,31,6109.295925,1,19.77229602
P-n55-k7.vrp,55,1042,18,1,2522.639965,4204,3.293616963,14,3431.948876,3,43.78151261
P-n55-k7.vrp,55,1042,18,1,2817.782852,3460,5.387409399,28,5613.680594,1,21.8907563
P-n55-k7.vrp,55,1042,18,1,2490.552797,3856,3.695388366,17,3850.594677,3,36.05536332
P-n55-k7.vrp,55,1042,18,1,2789.717889,3245,6.287329168,34,6551.396993,1,18.02768166
P-n55-k7.vrp,55,1042,18,1,2832.633115,3283,6.142051895,33,6400.018074,1,18.57397504
P-n55-k7.vrp,55,1042,18,1,2781.443549,3441,5.851851147,31,6097.628895,1,19.77229602
P-n55-k7.vrp,55,1042,18,1,2470.802528,3868,3.380694718,15,3522.683896,3,40.8627451
P-n55-k7.vrp,55,1042,18,1,2487.722379,4254,3.299293204,14,3437.863518,3,43.78151261
P-n55-k7.vrp,55,1042,18,1,2553.760568,4131,3.283099795,14,3420.989986,3,43.78151261
P-n55-k7.vrp,55,1042,18,14,1904.865903,1795,1.660143292,7,1729.869311,7,87.56302521
P-n55-k8.vrp,55,1042,18,1,2266.787992,7922,5.080243949,21,5293.614195,2,31.01190476
P-n55-k8.vrp,55,1042,18,1,2694.895831,5203,3.504705194,14,3651.902812,3,46.51785714
P-n55-k8.vrp,55,1042,18,1,2884.915772,3958,4.074026051,19,4245.135145,2,34.27631579
P-n55-k8.vrp,55,1042,18,1,2849.691298,4060,4.561817545,22,4753.413882,2,29.60227273
P-n55-k8.vrp,55,1042,18,1,2918.634207,4018,3.774549138,17,3933.080202,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2808.474381,4565,3.395001442,14,3537.591503,3,46.51785714
P-n55-k8.vrp,55,1042,18,1,2643.2762,4363,3.967239266,18,4133.863315,3,36.18055556
P-n55-k8.vrp,55,1042,18,1,2784.601097,4597,3.398462887,14,3541.198328,3,46.51785714
P-n55-k8.vrp,55,1042,18,1,3016.615347,3419,5.559255274,29,5792.743996,1,22.45689655
P-n55-k8.vrp,55,1042,18,1,2858.356927,4268,3.65837597,16,3812.02776,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2675.380193,4087,4.547427526,22,4738.419483,2,29.60227273
P-n55-k8.vrp,55,1042,18,1,2809.53721,4068,4.558844389,22,4750.315854,2,29.60227273
P-n55-k8.vrp,55,1042,18,1,2828.306213,3795,4.980721523,25,5189.911827,2,26.05
P-n55-k8.vrp,55,1042,18,1,2868.093823,3625,4.795169844,24,4996.566977,2,27.13541667
P-n55-k8.vrp,55,1042,18,1,2817.32271,3522,5.55664756,29,5790.026757,1,22.45689655
P-n55-k8.vrp,55,1042,18,1,3005.088088,3433,5.875427357,31,6122.195306,1,21.00806452
P-n55-k8.vrp,55,1042,18,1,2956.229991,3380,6.331937533,34,6597.878909,1,19.15441176
P-n55-k8.vrp,55,1042,18,1,2595.126795,4725,3.71653535,16,3872.629835,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2684.611215,4156,3.774759609,17,3933.299512,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2710.149604,4121,3.928298948,18,4093.287504,3,36.18055556
P-n55-k8.vrp,55,1042,18,1,2861.375639,4112,3.471382869,15,3617.18095,3,43.41666667
P-n55-k8.vrp,55,1042,18,1,3097.640876,3380,6.190426087,33,6450.423982,1,19.73484848
P-n55-k8.vrp,55,1042,18,1,2848.910626,4460,3.379388237,14,3521.322543,3,46.51785714
P-n55-k8.vrp,55,1042,18,1,2648.57645,4512,3.681653978,16,3836.283445,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2717.94848,4406,3.511708227,15,3659.199972,3,43.41666667
P-n55-k8.vrp,55,1042,18,1,2807.194511,4327,3.506565986,15,3653.841758,3,43.41666667
P-n55-k8.vrp,55,1042,18,1,3108.1155,3355,6.658972662,36,6938.649514,1,18.09027778
P-n55-k8.vrp,55,1042,18,1,2830.777175,3988,4.860653483,24,5064.800929,2,27.13541667
P-n55-k8.vrp,55,1042,18,1,2925.12453,3474,5.087370029,26,5301.03957,2,25.04807692
P-n55-k8.vrp,55,1042,18,1,2900.957768,3478,6.029762053,32,6283.012059,1,20.3515625
P-n55-k8.vrp,55,1042,18,1,2654.875974,5560,3.568733675,14,3718.620489,3,46.51785714
P-n55-k8.vrp,55,1042,18,1,2478.694158,5114,3.778125928,16,3936.807217,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2569.091768,4419,4.284437367,20,4464.383737,2,32.5625
P-n55-k8.vrp,55,1042,18,1,2474.795011,4830,3.880567194,17,4043.551016,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2498.522645,4909,3.583615307,15,3734.127149,3,43.41666667
P-n55-k8.vrp,55,1042,18,1,2788.960069,4295,3.65576615,16,3809.308328,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2448.090286,5074,3.924401692,17,4089.226563,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2489.607815,4744,3.865723718,17,4028.084114,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2551.622995,4892,3.743704309,16,3900.93989,3,40.703125
P-n55-k8.vrp,55,1042,18,1,2535.435499,4413,4.436896308,21,4623.245953,2,31.01190476
P-n55-k8.vrp,55,1042,18,1,2837.213196,3875,4.839687086,24,5042.953944,2,27.13541667
P-n55-k8.vrp,55,1042,18,1,2768.95683,3895,4.993251391,25,5202.967949,2,26.05
P-n55-k8.vrp,55,1042,18,1,2665.129545,4111,4.078714162,19,4250.020157,2,34.27631579
P-n55-k8.vrp,55,1042,18,1,2651.608121,4308,4.272397457,20,4451.83815,2,32.5625
P-n55-k8.vrp,55,1042,18,1,2741.330263,3646,5.099746296,26,5313.935641,2,25.04807692
P-n55-k8.vrp,55,1042,18,1,2577.808878,4428,3.972364337,18,4139.203639,3,36.18055556
P-n55-k8.vrp,55,1042,18,1,2580.591265,4379,3.805882129,17,3965.729178,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,2563.403626,4499,4.299153766,20,4479.718224,2,32.5625
P-n55-k8.vrp,55,1042,18,1,2631.535988,4156,4.555748283,22,4747.089711,2,29.60227273
P-n55-k8.vrp,55,1042,18,1,2484.94824,4611,4.626620868,22,4820.938944,2,29.60227273
P-n55-k8.vrp,55,1042,18,1,2626.987943,4019,4.68633166,23,4883.157589,2,28.31521739
P-n55-k8.vrp,55,1042,18,1,2669.931634,3958,4.994224569,25,5203.982001,2,26.05
P-n55-k8.vrp,55,1042,18,1,2665.387303,3971,5.15359915,26,5370.050314,2,25.04807692
P-n55-k8.vrp,55,1042,18,1,2490.040054,4576,3.990916206,18,4158.534686,3,36.18055556
P-n55-k8.vrp,55,1042,18,1,2538.544237,4183,4.393099497,21,4577.609676,2,31.01190476
P-n55-k8.vrp,55,1042,18,1,2522.344665,4520,3.826405303,17,3987.114326,3,38.30882353
P-n55-k8.vrp,55,1042,18,1,3252.360001,3867,4.727376315,23,4925.92612,2,28.31521739
P-n55-k8.vrp,55,1042,18,14,1957.233097,1823,1.828787209,8,1905.596272,6,81.40625
P-n55-k8.vrp,55,1042,18,14,2031.734119,1858,1.686480702,7,1757.312892,7,93.03571429
P-n55-k8.vrp,55,1042,18,14,2017.533953,1896,1.692179916,7,1763.251473,7,93.03571429
P-n55-k10.vrp,55,1042,18,1,2376.418665,8686,5.711363708,24,5951.240984,2,37.75362319
P-n55-k10.vrp,55,1042,18,1,2810.829892,3674,5.899872454,31,6147.667097,1,29.2286115
P-n55-k10.vrp,55,1042,18,1,2853.017538,3692,5.435895443,28,5664.203052,1,32.36024845
P-n55-k10.vrp,55,1042,18,1,2832.697594,3748,5.601752033,29,5837.025619,1,31.24437781
P-n55-k10.vrp,55,1042,18,1,2966.575041,3491,6.354404299,34,6621.28928,1,26.64961637
P-n55-k10.vrp,55,1042,18,1,2929.280894,3193,6.450408699,35,6721.325865,1,25.88819876
P-n55-k10.vrp,55,1042,18,1,2655.900105,4277,4.266929282,20,4446.140312,2,45.30434783
P-n55-k10.vrp,55,1042,18,1,2905.731227,3495,5.561392086,29,5794.970554,1,31.24437781
P-n55-k10.vrp,55,1042,18,1,2993.909227,3471,5.409296909,28,5636.48738,1,32.36024845
P-n55-k10.vrp,55,1042,18,1,2896.599236,3701,5.285126786,27,5507.102111,2,33.55877617
P-n55-k10.vrp,55,1042,18,1,2974.208121,3278,5.842209549,31,6087.58235,1,29.2286115
P-n55-k10.vrp,55,1042,18,1,2863.468911,3767,4.821905818,24,5024.425863,2,37.75362319
P-n55-k10.vrp,55,1042,18,1,2632.214175,4625,3.85889545,17,4020.969059,3,53.29923274
P-n55-k10.vrp,55,1042,18,1,2934.399896,3668,4.496089048,22,4684.924788,2,41.18577075
P-n55-k10.vrp,55,1042,18,1,2795.706073,3825,4.510650298,22,4700.097611,2,41.18577075
P-n55-k10.vrp,55,1042,18,1,2683.846604,3887,4.195211183,20,4371.410053,2,45.30434783
P-n55-k10.vrp,55,1042,18,1,2737.226861,3835,4.191224129,20,4367.255543,2,45.30434783
P-n55-k10.vrp,55,1042,18,1,2972.046052,3378,6.175939912,33,6435.329388,1,27.4571805
P-n55-k10.vrp,55,1042,18,1,2876.836287,3619,6.368896205,34,6636.389846,1,26.64961637
P-n55-k10.vrp,55,1042,18,1,2876.931219,3634,6.214396308,33,6475.400953,1,27.4571805
P-n55-k10.vrp,55,1042,18,1,2683.8581,4116,4.081776773,19,4253.211398,2,47.68878719
P-n55-k10.vrp,55,1042,18,1,2668.702173,4255,4.106754467,19,4279.238154,2,47.68878719
P-n55-k10.vrp,55,1042,18,1,2871.987806,3636,5.584666577,29,5819.222573,1,31.24437781
P-n55-k10.vrp,55,1042,18,1,2770.283541,4001,3.754628766,17,3912.323174,3,53.29923274
P-n55-k10.vrp,55,1042,18,1,2692.349446,4043,3.596549794,16,3747.604885,3,56.63043478
P-n55-k10.vrp,55,1042,18,1,2736.54843,3938,4.053527991,19,4223.776166,2,47.68878719
P-n55-k10.vrp,55,1042,18,1,2878.63846,3724,4.343186852,21,4525.6007,2,43.14699793
P-n55-k10.vrp,55,1042,18,1,2642.773579,4387,3.657010085,16,3810.604509,3,56.63043478
P-n55-k10.vrp,55,1042,18,1,2895.837643,3952,3.916711136,18,4081.213004,3,50.33816425
P-n55-k10.vrp,55,1042,18,1,3037.165341,3842,3.911466742,18,4075.748345,3,50.33816425
P-n55-k10.vrp,55,1042,18,1,2659.129017,4310,3.801456905,17,3961.118095,3,53.29923274
P-n55-k10.vrp,55,1042,18,1,2592.339098,4319,4.110464179,19,4283.103675,2,47.68878719
P-n55-k10.vrp,55,1042,18,1,2594.826203,5361,3.523795265,14,3671.794666,3,64.72049689
P-n55-k10.vrp,55,1042,18,1,2670.70139,5155,3.650165127,15,3803.472063,3,60.4057971
P-n55-k10.vrp,55,1042,18,1,2533.03051,5340,3.670215518,15,3824.36457,3,60.4057971
P-n55-k10.vrp,55,1042,18,1,2805.361095,3772,5.760678741,30,6002.627248,1,30.20289855
P-n55-k10.vrp,55,1042,18,1,2642.732028,4202,4.408444959,21,4593.599647,2,43.14699793
P-n55-k10.vrp,55,1042,18,1,2688.541003,5095,3.640651917,15,3793.559297,3,60.4057971
P-n55-k10.vrp,55,1042,18,1,2489.085567,5261,3.964897324,17,4131.423011,3,53.29923274
P-n55-k10.vrp,55,1042,18,1,2570.108098,5175,3.957488145,17,4123.702648,3,53.29923274
P-n55-k10.vrp,55,1042,18,1,2556.79481,4752,4.032192891,18,4201.544993,3,50.33816425
P-n55-k10.vrp,55,1042,18,1,2555.861524,4634,4.324218616,20,4505.835798,2,45.30434783
P-n55-k10.vrp,55,1042,18,1,2514.446682,4776,4.504213303,21,4693.390262,2,43.14699793
P-n55-k10.vrp,55,1042,18,1,2683.610216,5168,3.496720149,14,3643.582395,3,64.72049689
P-n55-k10.vrp,55,1042,18,1,2574.479392,5076,3.938977053,17,4104.414089,3,53.29923274
P-n55-k10.vrp,55,1042,18,14,2044.763299,1927,2.330745975,11,2428.637306,5,82.3715415
P-n55-k10.vrp,55,1042,18,14,2238.811196,2111,2.230461526,10,2324.14091,5,90.60869565
P-n55-k10.vrp,55,1042,18,14,2264.168702,2080,2.227358674,10,2320.907738,5,90.60869565
P-n55-k15.vrp,55,1042,18,1,2426.205698,9093,5.952462636,25,6202.466067,2,59.54285714
P-n55-k15.vrp,55,1042,18,1,2817.537783,3727,6.225577659,33,6487.051921,1,45.10822511
P-n55-k15.vrp,55,1042,18,1,3012.124694,3540,5.424585978,28,5652.418589,1,53.16326531
P-n55-k15.vrp,55,1042,18,1,2503.006938,6737,4.721930721,20,4920.251812,2,74.42857143
P-n55-k15.vrp,55,1042,18,1,2617.832049,6431,4.833480182,21,5036.48635,2,70.88435374
P-n55-k15.vrp,55,1042,18,1,2535.735547,6106,4.91927165,22,5125.881059,2,67.66233766
P-n55-k15.vrp,55,1042,18,1,2850.852117,3482,6.339683011,34,6605.949698,1,43.78151261
P-n55-k15.vrp,55,1042,18,1,2585.644646,6730,4.729866049,20,4928.520424,2,74.42857143
P-n55-k15.vrp,55,1042,18,1,2937.501359,3560,6.049604279,32,6303.687659,1,46.51785714
P-n55-k15.vrp,55,1042,18,1,2517.676256,6472,4.830103764,21,5032.968122,2,70.88435374
P-n55-k15.vrp,55,1042,18,1,2869.031355,3686,5.751321179,30,5992.876669,1,49.61904762
P-n55-k15.vrp,55,1042,18,1,2963.199995,3529,5.889150095,31,6136.494399,1,48.01843318
P-n55-k15.vrp,55,1042,18,1,2715.697701,4997,4.569229012,21,4761.136631,2,70.88435374
P-n55-k15.vrp,55,1042,18,1,2824.415934,4814,4.546311578,21,4737.256664,2,70.88435374
P-n55-k15.vrp,55,1042,18,1,3133.90859,3377,6.036532922,32,6290.067305,1,46.51785714
P-n55-k15.vrp,55,1042,18,1,3070.284996,3319,6.175646204,33,6435.023345,1,45.10822511
P-n55-k15.vrp,55,1042,18,1,2783.099147,3790,4.974685797,25,5183.6226,2,59.54285714
P-n55-k15.vrp,55,1042,18,1,3111.824117,3486,5.740195222,30,5981.283422,1,49.61904762
P-n55-k15.vrp,55,1042,18,1,2954.189285,3569,5.581036609,29,5815.440146,1,51.33004926
P-n55-k15.vrp,55,1042,18,1,2833.0866,3653,6.213120088,33,6474.071132,1,45.10822511
P-n55-k15.vrp,55,1042,18,1,2922.041066,3672,4.967638008,25,5176.278805,2,59.54285714
P-n55-k15.vrp,55,1042,18,1,3039.902934,3409,6.34689889,34,6613.468643,1,43.78151261
P-n55-k15.vrp,55,1042,18,1,3040.629425,3414,6.033160886,32,6286.553643,1,46.51785714
P-n55-k15.vrp,55,1042,18,1,2944.392002,3673,4.812949966,24,5015.093864,2,62.02380952
P-n55-k15.vrp,55,1042,18,1,2898.839761,3692,4.968871643,25,5177.564252,2,59.54285714
P-n55-k15.vrp,55,1042,18,1,2890.174789,3609,5.109357438,26,5323.95045,2,57.25274725
P-n55-k15.vrp,55,1042,18,1,3066.936795,3597,5.126901732,26,5342.231605,2,57.25274725
P-n55-k15.vrp,55,1042,18,1,3056.045537,3586,5.280957128,27,5502.757328,2,55.13227513
P-n55-k15.vrp,55,1042,18,1,2825.275813,3703,4.647943637,23,4843.15727,2,64.72049689
P-n55-k15.vrp,55,1042,18,1,2799.657293,3778,4.659462479,23,4855.159903,2,64.72049689
P-n55-k15.vrp,55,1042,18,1,2638.836357,4376,4.756184121,23,4955.943854,2,64.72049689
P-n55-k15.vrp,55,1042,18,1,2721.023737,3932,5.152360631,26,5368.759777,2,57.25274725
