Problem,Deliveries,Demand,Avg.Bags.Del,Time Window,Sol. Distance, Sol. Time,Sol. CostDel,Routes,Sol. Cost,Sol. Avg. Dels Route,Sol. Loading Factor
P-n60-k10,60,1134,18.0,4,3143.7805384005055,3440.0,3.100372418864955,15,3515.822322992859,4,63.0
P-n60-k10,60,1134,18.0,4,2953.450772238154,3533.0,3.53099977103339,18,4004.153740351864,3,52.5
0,1,2,3,4,5,6,7,8,9,
Grand front ,3,P-n60-k10.vrp,n,29,obj0Min,2730.9026767644095,obj0Max,3452.732894132051,obj1Min,3393.0,obj1Max,5292.0,obj2Min,2.9973278206467815,obj2Max,5.409800051357959
P-n60-k10,60,1134,18.0,3,2905.2031417244616,4316.0,3.2302546451338285,15,3663.1087675817616,4,63.0
P-n60-k10,60,1134,18.0,3,2898.229345617308,3918.0,3.448582745535472,17,3910.692833437225,3,55.58823529411765
P-n60-k10,60,1134,18.0,3,2816.0149300168496,3810.0,3.5656734980705216,18,4043.4737468119715,3,52.5
P-n60-k10,60,1134,18.0,3,2791.3117064553326,3974.0,3.3028072924649683,16,3745.383469655274,3,59.06249999999999
P-n60-k10,60,1134,18.0,3,2995.2288873421294,3575.0,3.9765800527504673,21,4509.44177981903,2,45.0
P-n60-k10,60,1134,18.0,3,2839.7708689770325,3667.0,3.5429040490919865,18,4017.653191670313,3,52.5
P-n60-k10,60,1134,18.0,3,2734.8076138050997,5273.0,3.236836411653613,14,3670.572490815197,4,67.5
P-n60-k10,60,1134,18.0,3,2730.9026767644095,5292.0,3.2397844913416542,14,3673.915613181436,4,67.5
P-n60-k10,60,1134,18.0,3,2841.629027867154,4407.0,3.2397447938804738,15,3673.870596260457,4,63.0
P-n60-k10,60,1134,18.0,3,2730.989509824118,4971.0,3.4724213162693314,16,3937.7257726494217,3,59.06249999999999
P-n60-k10,60,1134,18.0,3,2856.613982113977,4648.0,3.139174458472077,14,3559.8238359073353,4,67.5
P-n60-k10,60,1134,18.0,3,2757.6373039804384,5002.0,3.191396441415971,14,3619.043564565711,4,67.5
P-n60-k10,60,1134,18.0,3,2790.4744837484973,4703.0,3.2866715296283724,15,3727.0855145985743,4,63.0
P-n60-k10,60,1134,18.0,3,2797.3940115886217,4842.0,3.1672796290616128,14,3591.695099355869,4,67.5
P-n60-k10,60,1134,18.0,3,2837.1021275983708,4608.0,3.274727468191366,15,3713.540948929009,4,63.0
P-n60-k10,60,1134,18.0,3,2783.0958730460975,4997.0,3.193141284961546,14,3621.0222171463934,4,67.5
P-n60-k10,60,1134,18.0,3,2760.112110396996,4856.0,3.310523030790519,15,3754.1331169164487,4,63.0
P-n60-k10,60,1134,18.0,3,2784.3104115142196,4164.0,3.4802154481015553,17,3946.5643181471637,3,55.58823529411765
P-n60-k10,60,1134,18.0,3,2732.787695470381,4506.0,3.6798378839241925,18,4172.9361603700345,3,52.5
P-n60-k10,60,1134,18.0,3,2759.2412740110544,4312.0,3.503731242556696,17,3973.2312290592936,3,55.58823529411765
P-n60-k10,60,1134,18.0,3,2737.703535878514,4758.0,3.580168706964538,17,4059.911313697786,3,55.58823529411765
P-n60-k10,60,1134,18.0,3,3354.219797037614,4219.0,3.1148533653028228,14,3532.243716253401,4,67.5
P-n60-k10,60,1134,18.0,3,3205.370653033057,4999.0,3.0924412402159325,13,3506.8283664048677,4,72.6923076923077
P-n60-k10,60,1134,18.0,3,3452.732894132051,4315.0,2.9973278206467815,13,3398.96974861345,4,72.6923076923077
P-n60-k10,60,1134,18.0,3,3377.9442103454676,3903.0,3.4954316336952553,17,3963.81947261042,3,55.58823529411765
P-n60-k10,60,1134,18.0,3,3319.8584896734956,4416.0,3.1460524191285706,14,3567.623443291799,4,67.5
P-n60-k10,60,1134,18.0,3,3180.455198631844,3393.0,5.409800051357959,31,6134.713258239926,1,30.483870967741932
P-n60-k10,60,1134,18.0,3,3242.2721871819613,4441.0,3.1424566542330594,14,3563.5458459002894,4,67.5
P-n60-k10,60,1134,18.0,3,2911.3851704197705,3994.0,3.1741023500344916,15,3599.4320649391134,4,63.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,2,P-n60-k10.vrp,n,20,obj0Min,2769.273812827292,obj0Max,3563.3812682540743,obj1Min,3659.0,obj1Max,4793.0,obj2Min,3.2340940333071706,obj2Max,6.22972550973509
P-n60-k10,60,1134,18.0,2,3563.3812682540743,3659.0,6.0747051220332695,35,6888.715608385727,1,27.0
P-n60-k10,60,1134,18.0,2,3194.182197954263,3772.0,5.7673009851504835,33,6540.119317160648,1,28.636363636363637
P-n60-k10,60,1134,18.0,2,3233.405378402401,3825.0,5.0575912074718525,28,5735.308429273081,2,33.75
P-n60-k10,60,1134,18.0,2,3141.3667073300376,4003.0,5.5133508860296425,31,6252.139904757615,1,30.483870967741932
P-n60-k10,60,1134,18.0,2,2960.439717248967,4154.0,3.641244662185299,18,4129.171446918129,3,52.5
P-n60-k10,60,1134,18.0,2,2904.2255575596237,4166.0,3.637561190682959,18,4124.994390234476,3,52.5
P-n60-k10,60,1134,18.0,2,3006.9949945663266,4028.0,4.057688196088413,21,4601.418414364261,2,45.0
P-n60-k10,60,1134,18.0,2,2769.273812827292,4793.0,3.4449779859795355,16,3906.6050361007933,3,59.06249999999999
P-n60-k10,60,1134,18.0,2,2859.911012287915,4602.0,3.56526418733482,17,4043.009588437686,3,55.58823529411765
P-n60-k10,60,1134,18.0,2,2847.3564595425482,4472.0,3.8302828093178816,19,4343.540705766478,3,49.73684210526316
P-n60-k10,60,1134,18.0,2,3501.784000338392,3754.0,6.22972550973509,36,7064.508728039592,1,26.25
P-n60-k10,60,1134,18.0,2,3203.8579807632073,4003.0,5.375177587080508,30,6095.451383749296,2,31.5
P-n60-k10,60,1134,18.0,2,3088.383000904415,4007.0,5.219348157941637,29,5918.740811105816,2,32.58620689655172
P-n60-k10,60,1134,18.0,2,3216.9193582983726,4006.0,5.232433478766234,29,5933.579564920909,2,32.58620689655172
P-n60-k10,60,1134,18.0,2,3169.7260622152407,3864.0,5.925624293896987,34,6719.657949279183,1,27.794117647058826
P-n60-k10,60,1134,18.0,2,2853.735121769957,4693.0,3.5806763749974295,17,4060.487009247085,3,55.58823529411765
P-n60-k10,60,1134,18.0,2,2941.334085891819,4062.0,3.912289319267498,20,4436.536088049343,3,47.25
P-n60-k10,60,1134,18.0,2,2862.07379290882,4363.0,3.2340940333071706,15,3667.4626337703316,4,63.0
P-n60-k10,60,1134,18.0,2,2873.7419030792917,4338.0,3.3755095261554473,16,3827.827802660277,3,59.06249999999999
P-n60-k10,60,1134,18.0,2,3207.4947999937904,3920.0,5.505535177777137,31,6243.276891599274,1,30.483870967741932
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,P-n60-k10.vrp,n,74,obj0Min,2716.61547693772,obj0Max,3502.3471651732593,obj1Min,3806.0,obj1Max,5958.0,obj2Min,3.5676702283904875,obj2Max,6.546244358919049
P-n60-k10,60,1134,18.0,1,3049.745967322359,4568.0,5.169682784988286,28,5862.420278176716,2,33.75
P-n60-k10,60,1134,18.0,1,3100.9134942036153,5015.0,3.807589840230884,18,4317.8068788218225,3,52.5
P-n60-k10,60,1134,18.0,1,3181.573886355945,4525.0,4.163354624959123,21,4721.244144703645,2,45.0
P-n60-k10,60,1134,18.0,1,3002.912208290673,5538.0,3.600476832777786,16,4082.9407283700093,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,2996.5663707549534,4894.0,5.077070780756904,27,5757.39826537833,2,35.0
P-n60-k10,60,1134,18.0,1,2981.3176657991658,4813.0,5.205832598675928,28,5903.414166898503,2,33.75
P-n60-k10,60,1134,18.0,1,2922.920476465125,5941.0,3.66329955533194,16,4154.18169574642,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,2981.1277582334815,5824.0,3.648670147895342,16,4137.5919477133175,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,2952.409832315694,5097.0,3.8067301149743704,18,4316.831950380936,3,52.5
P-n60-k10,60,1134,18.0,1,3004.9675908397044,5067.0,3.8068617355628267,18,4316.981208128245,3,52.5
P-n60-k10,60,1134,18.0,1,3126.008438319347,4337.0,5.570672828292207,31,6317.142987283363,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,3107.392462461147,4372.0,5.574924971876503,31,6321.964918107955,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,2969.3415575710346,5148.0,3.6728509367158826,17,4165.012962235811,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3143.9012578407564,5042.0,3.6721661791599365,17,4164.236447167368,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3170.1101158753645,4933.0,3.6556462817966646,17,4145.502883557418,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3002.6793135408234,5780.0,3.6431335799684983,16,4131.313479684277,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,3105.7781626127185,4418.0,5.582871291909778,31,6330.976045025688,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,2967.296479148474,5872.0,3.6557087196299576,16,4145.573688060372,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,3211.5759783621097,4253.0,5.70930722175341,32,6474.354389468367,1,29.531249999999996
P-n60-k10,60,1134,18.0,1,2939.1722793771637,5884.0,3.654923418595351,16,4144.683156687128,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,3270.405060341659,4642.0,3.75929223285712,18,4263.037392059974,3,52.5
P-n60-k10,60,1134,18.0,1,3043.412025261373,4937.0,4.221762969096632,21,4787.479206955581,2,45.0
P-n60-k10,60,1134,18.0,1,3345.1121291564427,4309.0,4.431374002743654,23,5025.178119111304,2,41.08695652173913
P-n60-k10,60,1134,18.0,1,3141.795662199343,4508.0,4.59011471999764,24,5205.190092477324,2,39.375
P-n60-k10,60,1134,18.0,1,3259.208988740672,4399.0,5.161488052630211,28,5853.127451682659,2,33.75
P-n60-k10,60,1134,18.0,1,3217.3676974321615,4272.0,5.279393316225364,29,5986.832020599562,2,32.58620689655172
P-n60-k10,60,1134,18.0,1,3182.462029144951,4394.0,5.441929503888853,30,6171.14805740996,2,31.5
P-n60-k10,60,1134,18.0,1,2948.9148094573643,5445.0,3.7231243674660592,17,4222.023032706511,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3047.3336666223313,5326.0,3.5676702283904875,16,4045.738038994813,3,59.06249999999999
P-n60-k10,60,1134,18.0,1,3257.4861535169744,4248.0,5.568541340354044,31,6314.7258799614865,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,2904.613592132549,4953.0,4.210264365325845,21,4774.439790279508,2,45.0
P-n60-k10,60,1134,18.0,1,2999.7887381108812,4839.0,4.344599014425903,22,4926.7752823589735,2,42.95454545454545
P-n60-k10,60,1134,18.0,1,2932.16443714563,5659.0,3.759138658858941,17,4262.863239146039,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3297.8171458625948,4475.0,4.166529634978769,21,4724.8446060659235,2,45.0
P-n60-k10,60,1134,18.0,1,3400.6987147877476,3806.0,5.794604717486919,33,6571.081749630166,1,28.636363636363637
P-n60-k10,60,1134,18.0,1,3188.9428447154423,4091.0,5.967642251174344,34,6767.306312831706,1,27.794117647058826
P-n60-k10,60,1134,18.0,1,3316.1754848101255,4029.0,6.259076306633849,36,7097.792531722785,1,26.25
P-n60-k10,60,1134,18.0,1,3379.908469069845,3961.0,6.542900609242656,38,7419.6492908811715,1,24.86842105263158
P-n60-k10,60,1134,18.0,1,3386.554067193571,3950.0,6.541646230918561,38,7418.226825861648,1,24.86842105263158
P-n60-k10,60,1134,18.0,1,3430.3816684765525,4279.0,5.013363893484795,27,5685.154655211757,2,35.0
P-n60-k10,60,1134,18.0,1,3380.530880078318,3977.0,6.401165884452525,37,7258.922112969163,1,25.54054054054054
P-n60-k10,60,1134,18.0,1,3460.36028756647,4055.0,5.555433997923525,31,6299.862153645277,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,3346.078078145132,4098.0,5.551226750567002,31,6295.09113514298,1,30.483870967741932
P-n60-k10,60,1134,18.0,1,3476.20348141563,4103.0,5.420913410340061,30,6147.315807325629,2,31.5
P-n60-k10,60,1134,18.0,1,3333.562113727465,4267.0,5.435120606090047,30,6163.426767306113,2,31.5
P-n60-k10,60,1134,18.0,1,3502.3471651732593,4264.0,5.307385024978194,29,6018.574618325271,2,32.58620689655172
P-n60-k10,60,1134,18.0,1,3315.184629943274,4309.0,5.151390301325717,28,5841.676601703363,2,33.75
P-n60-k10,60,1134,18.0,1,3222.2491874031166,4432.0,4.729632411751469,25,5363.403154926165,2,37.8
P-n60-k10,60,1134,18.0,1,3112.190794671004,4563.0,4.452139614617732,23,5048.726322976508,2,41.08695652173913
P-n60-k10,60,1134,18.0,1,3177.688629397493,4572.0,4.026622195449301,20,4566.189569639507,3,47.25
P-n60-k10,60,1134,18.0,1,3170.4714017066276,4448.0,4.582491317460032,24,5196.545153999676,2,39.375
P-n60-k10,60,1134,18.0,1,3290.7834652494626,4335.0,5.008837447472828,27,5680.0216654341875,2,35.0
P-n60-k10,60,1134,18.0,1,3298.442839928688,4349.0,4.867476024930914,26,5519.717812271657,2,36.34615384615385
P-n60-k10,60,1134,18.0,1,3000.7922847465666,4982.0,4.080681390930643,20,4627.492697315349,3,47.25
P-n60-k10,60,1134,18.0,1,2867.9378645856355,5377.0,4.28125990313626,21,4854.94873015652,2,45.0
P-n60-k10,60,1134,18.0,1,3048.6914994257686,4607.0,4.019485807259978,20,4558.096905432815,3,47.25
P-n60-k10,60,1134,18.0,1,2926.57531104287,5717.0,3.768791279887139,17,4273.809311392016,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,2898.010579641236,4813.0,5.4864790456949075,30,6221.667237818025,2,31.5
P-n60-k10,60,1134,18.0,1,2873.4178192509453,5190.0,5.405811185936826,29,6130.189884852361,2,32.58620689655172
P-n60-k10,60,1134,18.0,1,2986.098824959995,4799.0,5.34847756836007,29,6065.173562520319,2,32.58620689655172
P-n60-k10,60,1134,18.0,1,2964.839778307472,5403.0,3.71736001240033,17,4215.486254061974,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,2725.982911225948,5958.0,3.7905996478072628,17,4298.540000613436,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,2937.6065957554943,5484.0,3.728835953883062,17,4228.4999717033925,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3093.0641657883793,4440.0,6.019302034741835,34,6825.888507397241,1,27.794117647058826
P-n60-k10,60,1134,18.0,1,2891.259597496732,5333.0,3.986664350006277,19,4520.877372907118,3,49.73684210526316
P-n60-k10,60,1134,18.0,1,3354.197461659847,3995.0,6.546244358919049,38,7423.441103014202,1,24.86842105263158
P-n60-k10,60,1134,18.0,1,3117.614205371512,4741.0,3.7609884144871844,18,4264.960862028467,3,52.5
P-n60-k10,60,1134,18.0,1,2912.915813991285,5140.0,4.099480732131376,20,4648.81115023698,3,47.25
P-n60-k10,60,1134,18.0,1,2950.529041191828,5270.0,3.8370475289413086,18,4351.211897819444,3,52.5
P-n60-k10,60,1134,18.0,1,2851.1525878007037,5819.0,3.7789989883356987,17,4285.384852772682,3,55.58823529411765
P-n60-k10,60,1134,18.0,1,3103.8811846780445,4976.0,3.801017723639622,18,4310.354098607331,3,52.5
P-n60-k10,60,1134,18.0,1,2716.61547693772,5428.0,3.8407795509715283,18,4355.444010801713,3,52.5
P-n60-k10,60,1134,18.0,1,2982.5036781205977,5059.0,4.092374718112971,20,4640.75293034011,3,47.25
P-n60-k10,60,1134,18.0,1,3014.79277292168,4662.0,4.893413363696506,26,5549.130754431837,2,36.34615384615385
Front Sizes,P-n60-k10,74.0,20.0,29.0,35.0,10.0,8.0,8.0,13.0,9.0,10.0,6.0,8.0,5.0,5.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,P-n60-k15.vrp,n,1,obj0Min,2670.302036822375,obj0Max,2670.302036822375,obj1Min,2494.0,obj1Max,2494.0,obj2Min,3.0292992401307037,obj2Max,3.0292992401307037
P-n60-k15,60,1134,18.0,14,2670.302036822375,2494.0,3.0292992401307037,16,3435.225338308218,3,88.59375
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,P-n60-k15.vrp,n,6,obj0Min,2536.5526796746735,obj0Max,2809.0773562727,obj1Min,2536.0,obj1Max,2688.0,obj2Min,2.9332116849064422,obj2Max,3.1792518317989606
P-n60-k15,60,1134,18.0,13,2809.0773562727,2688.0,2.9332116849064422,15,3326.2620506839057,4,94.5
P-n60-k15,60,1134,18.0,13,2610.6356697125325,2536.0,3.030550593788683,16,3436.6443733563665,3,88.59375
P-n60-k15,60,1134,18.0,13,2564.8456343332437,2565.0,3.0309408635070456,16,3437.08693921699,3,88.59375
P-n60-k15,60,1134,18.0,13,2536.5526796746735,2597.0,3.178286299402061,17,3604.176663521937,3,83.38235294117648
P-n60-k15,60,1134,18.0,13,2564.7143355557378,2586.0,3.1792518317989606,17,3605.2715772600213,3,83.38235294117648
P-n60-k15,60,1134,18.0,13,2543.077808033019,2616.0,3.037689685661255,16,3444.7401035398634,3,88.59375
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,P-n60-k15.vrp,n,5,obj0Min,2757.8400475322915,obj0Max,2949.816809460696,obj1Min,2673.0,obj1Max,2864.0,obj2Min,3.1040542891661715,obj2Max,3.2145214158388695
P-n60-k15,60,1134,18.0,12,2757.8400475322915,2673.0,3.2145214158388695,17,3645.267285561278,3,83.38235294117648
P-n60-k15,60,1134,18.0,12,2949.816809460696,2819.0,3.1154572898649926,16,3532.9285667069016,3,88.59375
P-n60-k15,60,1134,18.0,12,2762.372341149044,2864.0,3.1040542891661715,16,3519.9975639144386,3,88.59375
P-n60-k15,60,1134,18.0,12,2810.0746161773313,2849.0,3.106330449817238,16,3522.5787300927477,3,88.59375
P-n60-k15,60,1134,18.0,12,2867.48852893894,2839.0,3.1104904390527834,16,3527.2961578858562,3,88.59375
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,P-n60-k15.vrp,n,11,obj0Min,2803.463152470664,obj0Max,2993.0050614264387,obj1Min,2857.0,obj1Max,3157.0,obj2Min,3.126330334495871,obj2Max,3.4241668331914177
P-n60-k15,60,1134,18.0,11,2837.215664626034,2943.0,3.4149508225407814,18,3872.554232761246,3,78.75
P-n60-k15,60,1134,18.0,11,2862.7163944314552,2994.0,3.137334936638872,16,3557.7378181484805,3,88.59375
P-n60-k15,60,1134,18.0,11,2807.710751026648,3075.0,3.290566276781409,17,3731.502157870118,3,83.38235294117648
P-n60-k15,60,1134,18.0,11,2882.4742465671743,2951.0,3.131789670942116,16,3551.44948684836,3,88.59375
P-n60-k15,60,1134,18.0,11,2803.463152470664,3015.0,3.4241668331914177,18,3883.0051888390676,3,78.75
P-n60-k15,60,1134,18.0,11,2826.4094484035986,2985.0,3.276622491590142,17,3715.6899054632213,3,83.38235294117648
P-n60-k15,60,1134,18.0,11,2804.9385745726013,3157.0,3.1601215284171027,16,3583.5778132249943,3,88.59375
P-n60-k15,60,1134,18.0,11,2993.0050614264387,2870.0,3.2735287409055496,17,3712.1815921868933,3,83.38235294117648
P-n60-k15,60,1134,18.0,11,2915.030763404422,2901.0,3.126330334495871,16,3545.2585993183175,3,88.59375
P-n60-k15,60,1134,18.0,11,2975.3254814598536,2875.0,3.272586491473371,17,3711.1130813308027,3,83.38235294117648
P-n60-k15,60,1134,18.0,11,2958.4812773845815,2857.0,3.4122948055149878,18,3869.542309453996,3,78.75
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,P-n60-k15.vrp,n,5,obj0Min,2694.7743922531463,obj0Max,2800.5705928893,obj1Min,2777.0,obj1Max,3193.0,obj2Min,3.0958260664621235,obj2Max,3.256162790029646
P-n60-k15,60,1134,18.0,10,2701.0907250514524,3193.0,3.1557562741014284,16,3578.62761483102,3,88.59375
P-n60-k15,60,1134,18.0,10,2800.5705928893,2795.0,3.0958260664621235,16,3510.666759368048,3,88.59375
P-n60-k15,60,1134,18.0,10,2714.8677269176897,2777.0,3.2284299153874514,17,3661.03952404937,3,83.38235294117648
P-n60-k15,60,1134,18.0,10,2694.7743922531463,2946.0,3.256162790029646,17,3692.4886038936183,3,83.38235294117648
P-n60-k15,60,1134,18.0,10,2727.666769403687,2886.0,3.1043536261201337,16,3520.3370120202317,3,88.59375
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,P-n60-k15.vrp,n,15,obj0Min,2814.7831967288494,obj0Max,3118.808598325164,obj1Min,2950.0,obj1Max,3545.0,obj2Min,3.0753265063538393,obj2Max,3.466478299461763
P-n60-k15,60,1134,18.0,9,2940.3440872243928,3417.0,3.0753265063538393,15,3487.420258205254,4,94.5
P-n60-k15,60,1134,18.0,9,3118.808598325164,2958.0,3.157407941802508,16,3580.500606004044,3,88.59375
P-n60-k15,60,1134,18.0,9,3072.470488902766,3027.0,3.1647963379203032,16,3588.879047201624,3,88.59375
P-n60-k15,60,1134,18.0,9,3028.1766753948286,3145.0,3.181037628766486,16,3607.296671021195,3,88.59375
P-n60-k15,60,1134,18.0,9,2974.5772993169367,3333.0,3.208664500899543,16,3638.6255440200816,3,88.59375
P-n60-k15,60,1134,18.0,9,3060.9194052826188,3105.0,3.1773611732081712,16,3603.127570418066,3,88.59375
P-n60-k15,60,1134,18.0,9,2814.7831967288494,3545.0,3.229567578498479,16,3662.3296340172756,3,88.59375
P-n60-k15,60,1134,18.0,9,2975.996230877565,3219.0,3.1887050784944226,16,3615.991559012675,3,88.59375
P-n60-k15,60,1134,18.0,9,2993.6412071954346,2969.0,3.2910546924531445,17,3732.056021241866,3,83.38235294117648
P-n60-k15,60,1134,18.0,9,2878.6360475034708,3489.0,3.3708998391163196,17,3822.6004175579064,3,83.38235294117648
P-n60-k15,60,1134,18.0,9,2891.6328231050297,3205.0,3.322152592860043,17,3767.3210403032886,3,83.38235294117648
P-n60-k15,60,1134,18.0,9,2952.332755312993,2950.0,3.4280625505922577,18,3887.4229323716204,3,78.75
P-n60-k15,60,1134,18.0,9,2907.5759964926397,3194.0,3.466478299461763,18,3930.986391589639,3,78.75
P-n60-k15,60,1134,18.0,9,2922.731500598184,3508.0,3.2341795287213295,16,3667.5595855699876,3,88.59375
P-n60-k15,60,1134,18.0,9,2897.281054590507,3515.0,3.2327882569551054,16,3665.9818833870895,3,88.59375
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,P-n60-k15.vrp,n,4,obj0Min,2707.8976088157815,obj0Max,2937.828772214938,obj1Min,2948.0,obj1Max,3440.0,obj2Min,3.1369717516306417,obj2Max,3.339176048659618
P-n60-k15,60,1134,18.0,8,2937.828772214938,2948.0,3.1369717516306417,16,3557.3259663491476,3,88.59375
P-n60-k15,60,1134,18.0,8,2707.8976088157815,3440.0,3.2000211818619455,16,3628.8240202314464,3,88.59375
P-n60-k15,60,1134,18.0,8,2804.4714692117504,3119.0,3.2979922062590608,17,3739.923161897775,3,83.38235294117648
P-n60-k15,60,1134,18.0,8,2779.706317777834,3367.0,3.339176048659618,17,3786.6256391800066,3,83.38235294117648
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,P-n60-k15.vrp,n,11,obj0Min,2568.146870550704,obj0Max,2734.9031635223287,obj1Min,2901.0,obj1Max,4159.0,obj2Min,3.105495278542283,obj2Max,3.5877188570144907
P-n60-k15,60,1134,18.0,7,2613.7774433888435,3777.0,3.249745997245586,16,3685.2119608764947,3,88.59375
P-n60-k15,60,1134,18.0,7,2626.6951755608807,3172.0,3.2889976503885565,17,3729.7233355406233,3,83.38235294117648
P-n60-k15,60,1134,18.0,7,2629.5822388176166,3133.0,3.2824172151161033,17,3722.2611219416613,3,83.38235294117648
P-n60-k15,60,1134,18.0,7,2662.6899455252374,3115.0,3.1380376751556023,16,3558.534723626453,3,88.59375
P-n60-k15,60,1134,18.0,7,2666.9371441619587,2928.0,3.105495278542283,16,3521.631645866949,3,88.59375
P-n60-k15,60,1134,18.0,7,2633.130385403785,3020.0,3.26285384046935,17,3700.0762550922427,3,83.38235294117648
P-n60-k15,60,1134,18.0,7,2602.8673470684976,3249.0,3.300119470552923,17,3742.3354796070143,3,83.38235294117648
P-n60-k15,60,1134,18.0,7,2627.8278352586613,3121.0,3.4247406143961756,18,3883.655856725263,3,78.75
P-n60-k15,60,1134,18.0,7,2734.9031635223287,2901.0,3.25236655214472,17,3688.1836701321126,3,83.38235294117648
